county_fips	pathogen	week_end	nwss_conc_mean	nwss_n_samples_sum	ed_fraction	ed_source_id	subset
17043	COVID-19	2025-10-04	21465.610173333334	3.0	0.0029546798	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-10-11	40897.865236	6.0	0.002061658	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-10-18	21865.245848	5.0	0.0024867603	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-10-25	14596.483040000001	6.0	0.0024200437	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-11-01	27203.352933	6.0	0.0020063055	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-11-08	23579.424286999998	6.0	0.0024028653	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-11-15	42408.122081	6.0	0.0024059282	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-11-22	39852.165819	6.0	0.0023962029	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-11-29	19022.170596250002	5.0	0.0043389618	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-12-06	34992.113691	6.0	0.0054830414	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-12-13	46731.993917	6.0	0.0067933535	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-12-20	76330.70578599999	6.0	0.0097126131	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2025-12-27	84021.28678000001	4.0	0.013659452800000001	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-01-03	119083.65877	4.0	0.0178874527	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-01-10	168986.170045	6.0	0.014045299300000001	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-01-17	179446.988874	6.0	0.0135928468	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-01-24	260876.921944	5.0	0.0117361593	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-01-31	195829.729849	6.0	0.0080023421	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-02-07	96305.15880125	5.0	0.0083186986	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-02-14	147521.968525	5.0	0.0091462041	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-02-21	172953.03317500002	6.0	0.0080305249	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-02-28	144159.60019	6.0	0.0054749521	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-03-07	121514.576859	6.0	0.0049448124	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-03-14	52715.809097000005	6.0	0.004357778	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-03-21	20430.638288	6.0	0.0025061534999999994	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-03-28	25098.49568	6.0	0.002231209	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-04-04	24124.901744	6.0	0.0014953101999999998	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	COVID-19	2026-04-11	7825.90953	1.0	0.005689001	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-10-04	550.0	3.0	0.0006363926	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-10-11	550.0	6.0	0.0009109651	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-10-18	945.02566	5.0	0.000782869	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-10-25	550.0	6.0	0.0009015849	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-11-01	550.0	6.0	0.0012419987	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-11-08	1743.261752	6.0	0.0027202249	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-11-15	4086.790234	6.0	0.0041381965	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-11-22	3615.1789980000003	6.0	0.0053453758	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-11-29	5914.583881250001	5.0	0.0079983271	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-12-06	12955.272622	6.0	0.010626425299999999	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-12-13	15130.516861	6.0	0.0204259616	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-12-20	45502.292067999995	6.0	0.0494500621	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2025-12-27	98030.16075	4.0	0.0893840441	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-01-03	156817.1725925	4.0	0.0673717195	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-01-10	78320.745016	6.0	0.0451305411	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-01-17	43110.840198000005	6.0	0.027908237	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-01-24	30534.70894	5.0	0.026889175	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-01-31	25577.038526	6.0	0.0178588855	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-02-07	14945.731045	5.0	0.014419077499999999	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-02-14	15854.28636875	5.0	0.0171660284	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-02-21	14766.732055999999	6.0	0.014951861200000001	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-02-28	9637.829838	6.0	0.0142805	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-03-07	9880.144159	6.0	0.0171302428	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-03-14	5918.095428	6.0	0.0181353992	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-03-21	8884.876262	6.0	0.0165585142	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-03-28	4281.645847	6.0	0.0146423093	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-04-04	4383.389301	6.0	0.0087906113	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	Influenza	2026-04-11	550.0	1.0	0.017699115	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-10-04	550.0	3.0	0.0003181963	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-10-11	550.0	6.0	4.79455e-05	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-10-18	1106.193654	5.0	0.0003223578	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-10-25	1249.795039	6.0	0.000284711	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-11-01	550.0	6.0	0.0006687685	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-11-08	550.0	6.0	0.0007707304	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-11-15	1976.3401939999999	6.0	0.0007217785	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-11-22	1114.475024	6.0	0.001843233	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-11-29	1880.24287	5.0	0.0022478959	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-12-06	3203.080764	6.0	0.002377602	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-12-13	3434.8358829999997	6.0	0.0033966768	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-12-20	7409.249030999999	6.0	0.0058098279	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2025-12-27	12832.207698333334	4.0	0.006616297400000001	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-01-03	26794.7235825	4.0	0.007616312000000001	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-01-10	20274.976983	6.0	0.0060314648	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-01-17	18673.569609000002	6.0	0.005102962399999999	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-01-24	36826.318696	5.0	0.0074774686	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-01-31	59405.670854	6.0	0.0051234508	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-02-07	34654.1132375	5.0	0.0067011739	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-02-14	24755.4135775	5.0	0.0081549899	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-02-21	32155.475572000003	6.0	0.0074981144	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-02-28	42754.994274	6.0	0.0074824345	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-03-07	24376.733569	6.0	0.0076821192	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-03-14	32351.778405999998	6.0	0.0067787657	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-03-21	37956.204559	6.0	0.005504587199999999	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-03-28	19000.501736	6.0	0.004369451	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-04-04	35323.487656	6.0	0.0028093706	CHI_RESP_VISITS_WEEKLY	high_fidelity
17043	RSV	2026-04-11	5691.50195	1.0	0.001215599	CHI_RESP_VISITS_WEEKLY	high_fidelity
48113	COVID-19	2022-03-05	5941.6156666666675	3.0	0.00510130651016263	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-03-12	3729.625145	6.0	0.00342448590949334	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-03-19	4780.26583125	6.0	0.00228039184197848	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-03-26	5293.792913333334	6.0	0.00171955355294792	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-04-02	4883.46422875	6.0	0.00174781129936386	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-04-09	21189.511903333332	6.0	0.0017944560751782701	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-04-16	8961.87325125	6.0	0.00236105208480899	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-04-23	8546.2632125	6.0	0.00271006980005357	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-04-30	22356.74922625	6.0	0.00384980988593156	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-05-07	31084.256879	6.0	0.00393463430112645	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-05-14	35297.32731	5.0	0.00586365016216907	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-05-21	40355.694716666665	4.0	0.00889658466682589	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-05-28	54664.04531200001	5.0	0.0122345594443471	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-06-04	95886.97014800001	5.0	0.0181432038834951	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-06-11	355291.0862725	10.0	0.0196250510674999	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-06-18	356925.945094	11.0	0.0228983547441965	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-06-25	486110.9616643334	10.0	0.0315939696661454	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-07-02	898006.2453213334	11.0	0.0416192788860542	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-07-09	1162447.6000774999	11.0	0.052927659066491606	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-07-16	1003153.9045628333	12.0	0.0586990852477578	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-07-23	910732.8075733333	12.0	0.060695219606891504	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-07-30	897027.0838024999	12.0	0.0589554287806217	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-08-06	1033965.8702828333	11.0	0.054033934055026496	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-08-13	953758.2912249999	12.0	0.0478710873081937	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-08-20	638864.1163323333	12.0	0.0453095570812322	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-08-27	597558.8440105	11.0	0.046799838156179295	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-09-03	674142.1075405	12.0	0.0410564125410703	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-09-10	813685.9223	11.0	0.0303445602668992	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-09-17	407015.489614	12.0	0.0199635762049742	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-09-24	70021.59466916666	7.0	0.0135496103968001	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-10-01	192443.8864255	12.0	0.00963415669298022	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-10-08	175680.13321466665	12.0	0.00893166339605218	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-10-15	208560.9170728333	12.0	0.00822148830018973	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-10-22	204298.1022035	12.0	0.0069740859172659295	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-10-29	173169.73006549999	12.0	0.00810992821423966	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-11-05	187253.61907466667	11.0	0.00869507056384188	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-11-12	222481.96113583332	11.0	0.0086752237709006	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-11-19	304389.7995311667	12.0	0.010145812139708398	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-11-26	409977.8625294	10.0	0.0180253329002923	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-12-03	649729.3040328333	12.0	0.0209890486402802	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-12-10	580284.9509566667	12.0	0.0237214708368555	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-12-17	733636.2692603334	12.0	0.0248836942163	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-12-24	783314.2881929999	11.0	0.0303045098709373	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2022-12-31	1030017.6960850001	11.0	0.0395897993334954	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-01-07	837125.2013008334	10.0	0.0342825427998122	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-01-14	657006.0001866667	9.0	0.027423727290427902	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-01-21	481415.31019499997	9.0	0.0250223956514477	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-01-28	634576.8648466667	10.0	0.0222914779618343	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-02-04	395584.568353	6.0	0.020418364992694	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-02-11	418946.27554633335	9.0	0.0153247079512624	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-02-18	415162.7932	10.0	0.013277679824403602	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-02-25	375563.27931833337	9.0	0.0152056473187318	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-03-04	199595.70427416664	8.0	0.013634940513462701	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-03-11	273693.945475	10.0	0.012526029661892599	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-03-18	300380.9101625	17.0	0.0102517498126624	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-03-25	363672.32322950003	17.0	0.00990304811960863	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-04-01	318365.06719216664	17.0	0.009747904200596869	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-04-08	190232.08552183336	17.0	0.00973005947842001	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-04-15	252014.9401621667	17.0	0.00884388431558243	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-04-22	150162.60628383333	17.0	0.00668769347584837	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-04-29	128540.994977	17.0	0.00579986673935429	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-05-06	134834.14873983336	17.0	0.005087315238622781	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-05-13	182548.4324795714	14.0	0.0049997800683254405	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-05-20	176316.3482522	13.0	0.00399219436623914	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-05-27	180650.8737462	14.0	0.00394518272425249	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-06-03	247660.60579600002	11.0	0.00410965023302908	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-06-10	163280.9360794	13.0	0.00335038710553719	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-06-17	96620.1625102	14.0	0.00293955828027981	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-06-24	73804.0787442	13.0	0.00329604931866388	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-07-01	77906.5104975	21.0	0.0036240337206227703	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-07-08	182396.930818	20.0	0.00579458435304334	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-07-15	154312.00876133333	23.0	0.00631070964548661	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-07-22	103421.0661096	18.0	0.00793588680013148	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-07-29	247818.5481966	17.0	0.0102168705281361	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-08-05	266270.2168446	15.0	0.013037373804907399	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-08-12	226472.24144259997	19.0	0.0109094922041273	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-08-19	367521.8703098	18.0	0.0137802549732093	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-08-26	669504.0361333999	18.0	0.0181734924587161	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-09-02	569394.4854728	17.0	0.019847611437703302	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-09-09	435631.773352	18.0	0.0180698910972732	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-09-16	305214.4922376	20.0	0.0143438592244027	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-09-23	117752.745653	15.0	0.0109958632437036	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-09-30	59883.3888975	14.0	0.00939421961924054	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-10-07	66136.6377025	16.0	0.00740729565820837	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-10-14	89640.2870135	11.0	0.0073557699706077	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-10-21	63792.6317164	15.0	0.00692678916680622	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-10-28	207113.1705616	12.0	0.008312078019504881	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-11-04	102241.8568885	13.0	0.007474562376428609	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-11-11	122518.00230699999	13.0	0.00840243684420424	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-11-18	87237.79692233333	15.0	0.00742958840645216	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-11-25	106479.7408262	12.0	0.0076840226984101504	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-12-02	145622.60427916667	13.0	0.00801029238333001	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-12-09	124700.01909633334	15.0	0.00911507215473098	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-12-16	167117.09269633333	14.0	0.0123481781376518	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-12-23	116490.44222550001	10.0	0.0166993841934009	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2023-12-30	243795.3083046	11.0	0.01796875	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-01-06	407242.6042464	12.0	0.0190257594402887	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-01-13	317118.6232583333	14.0	0.0157184767602393	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-01-20	460996.2468216	12.0	0.0156336185838337	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-01-27	314645.4239175	14.0	0.0150890534320592	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-02-03	385784.93131440005	15.0	0.0163691224541111	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-02-10	230750.42194533334	15.0	0.0151321594605629	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-02-17	266677.78858500003	14.0	0.011828974535443898	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-02-24	174364.91365666667	12.0	0.010079183429765598	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-03-02	89288.70618816667	15.0	0.007601436628250799	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-03-09	78598.95306583332	14.0	0.00595290589999118	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-03-16	65914.50469016666	15.0	0.00455053736721128	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-03-23	78104.2931892	14.0	0.00412796697626419	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-03-30	55177.14625583333	15.0	0.00290260482464056	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-04-06	103356.6161995	12.0	0.00264637777042673	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-04-13	49628.277577500005	14.0	0.0024033209525890302	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-04-20	41059.94210966667	12.0	0.0020398265434212	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-04-27	21843.89285666667	14.0	0.0015832349808572498	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-05-04	24490.803630833336	12.0	0.0014616074787994601	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-05-11	35024.388180333335	12.0	0.0014276740334646801	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-05-18	99213.71914416667	12.0	0.0016281760143965	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-05-25	95676.126768	11.0	0.00177622417370051	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-06-01	72610.89577	6.0	0.00261358191401315	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-06-08	106480.84488333332	10.0	0.0029006526468455403	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-06-15	103375.55868283333	12.0	0.00445971105690822	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-06-22	174740.77261175	11.0	0.0051474781744000695	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-06-29	185573.482115	10.0	0.007050955877008071	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-07-06	277169.30672083335	14.0	0.00854508657521925	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-07-13	231291.48272133336	13.0	0.011060928600195601	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-07-20	155260.71726966667	14.0	0.014191864517372801	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
48113	COVID-19	2024-07-27	213595.37748383335	12.0	0.0170214038918887	TX_DSHS_RESP_ED_VISITS_GRAPH3	high_fidelity
