subset	context	pathogen	horizon_weeks	comparison	n_states	mean_delta_rmse	median_delta_rmse	frac_negative_delta_rmse	mean_delta_mae	median_delta_mae	mean_delta_mape	median_delta_mape
geo_matched_state	early_warning	Influenza	2	ridge_fusion_minus_ridge_ar	49.0	0.013891258800945421	0.0093247787047209	0.16326530612244897	0.010875568699972393	0.0072043714254352	0.011246751554352624	0.0078392963599542
geo_matched_state	early_warning	Influenza	2	ridge_fusion_minus_ridge_ww_only	49.0	-0.12070265469480103	-0.0907506602742432	0.8571428571428571	-0.09690159815784233	-0.0734233748121413	-0.08972115677421601	-0.0843627569551296
geo_matched_state	early_warning	Influenza	3	ridge_fusion_minus_ridge_ar	49.0	0.016339353496411486	0.0113808944713801	0.22448979591836735	0.0126050478430659	0.00712865912682	0.013180748598249845	0.0076029113359503
geo_matched_state	early_warning	Influenza	3	ridge_fusion_minus_ridge_ww_only	49.0	-0.09530657875951422	-0.0753434252348136	0.7959183673469388	-0.0770287831168733	-0.0605963265313945	-0.07054231526619086	-0.068885374725662
geo_matched_state	early_warning	Influenza	4	ridge_fusion_minus_ridge_ar	49.0	0.018523086712588982	0.0102230883722034	0.22448979591836735	0.01461994796241587	0.0065220923915119	0.015254803525963189	0.0090789896660421
geo_matched_state	early_warning	Influenza	4	ridge_fusion_minus_ridge_ww_only	49.0	-0.0769908918259614	-0.0600922989168759	0.7755102040816326	-0.06311202535556444	-0.0526382551579372	-0.05720876290670078	-0.0575194749180207
geo_matched_state	early_warning	RSV	1	ridge_fusion_minus_ridge_ar	49.0	0.03154792861914017	0.0222150798867226	0.12244897959183673	0.025082208133923582	0.0191893019287337	0.02547920885631633	0.0146615606862074
geo_matched_state	early_warning	RSV	1	ridge_fusion_minus_ridge_ww_only	49.0	-0.6816420112095775	-0.644636061924919	1.0	-0.6468751787813258	-0.6266850127555448	-0.6181269136721157	-0.652320900434974
geo_matched_state	early_warning	RSV	2	ridge_fusion_minus_ridge_ar	49.0	0.044057920221431346	0.032878810436374	0.12244897959183673	0.03474168087958614	0.0249950736030306	0.03510804144515224	0.0212262337009205
geo_matched_state	early_warning	RSV	2	ridge_fusion_minus_ridge_ww_only	49.0	-0.6538612101585868	-0.6079987023651748	1.0	-0.6184864097465975	-0.5870758413671731	-0.5902655348344844	-0.6250202411808163
geo_matched_state	early_warning	RSV	3	ridge_fusion_minus_ridge_ar	49.0	0.05786838457591997	0.0448653922803183	0.16326530612244897	0.045639011072573205	0.0363137197100541	0.045857268019595936	0.0338266819851469
geo_matched_state	early_warning	RSV	3	ridge_fusion_minus_ridge_ww_only	49.0	-0.6217934676598912	-0.5778002905019486	1.0	-0.5868022148623209	-0.5579984911172122	-0.5588329791904683	-0.5985562408366092
geo_matched_state	early_warning	RSV	4	ridge_fusion_minus_ridge_ar	49.0	0.07201285208308046	0.0577853707220965	0.1836734693877551	0.05629695175178824	0.0430950939771309	0.056127263409818974	0.043868935587032
geo_matched_state	early_warning	RSV	4	ridge_fusion_minus_ridge_ww_only	49.0	-0.5887693288715876	-0.5205572618060719	0.9795918367346939	-0.5543674094523531	-0.526224641987343	-0.526351993589182	-0.5619639409273869
geo_matched_state	with_current_y	COVID-19	1	ridge_fusion_minus_ridge_ar	50.0	0.005827582795324356	0.00373923983943405	0.04	0.004469117641194014	0.0032632442011949	0.004350863497662199	0.0027700636781946
geo_matched_state	with_current_y	COVID-19	1	ridge_fusion_minus_ridge_ww_only	50.0	-0.1722099312167844	-0.15422563253717558	1.0	-0.14785248562226191	-0.13146209233600695	-0.14015784858647368	-0.1251098403627134
geo_matched_state	with_current_y	COVID-19	2	ridge_fusion_minus_ridge_ar	50.0	0.010598101617228704	0.00725410513815245	0.06	0.007594906407347268	0.0063500660413426	0.007573322110988665	0.00559852290059355
geo_matched_state	with_current_y	COVID-19	2	ridge_fusion_minus_ridge_ww_only	50.0	-0.15394979674885254	-0.13825349826944971	0.98	-0.13267461621901028	-0.11641760555190275	-0.12518418923010927	-0.11154252397278461
geo_matched_state	with_current_y	COVID-19	3	ridge_fusion_minus_ridge_ar	50.0	0.01634621065921306	0.0116611476568868	0.08	0.011282982272565347	0.009326664214882551	0.011006163865936242	0.009079002878769001
geo_matched_state	with_current_y	COVID-19	3	ridge_fusion_minus_ridge_ww_only	50.0	-0.13636817710588617	-0.11742056858156946	0.98	-0.11846105087783819	-0.1045660798705344	-0.11157249033304271	-0.09681610673749036
geo_matched_state	with_current_y	COVID-19	4	ridge_fusion_minus_ridge_ar	50.0	0.022801175441015564	0.0193848417535122	0.06	0.015458972158756261	0.0126595105143651	0.01464499582883029	0.012229161749564451
geo_matched_state	with_current_y	COVID-19	4	ridge_fusion_minus_ridge_ww_only	50.0	-0.11834879355626869	-0.10118700548343984	0.96	-0.10382550016055765	-0.0892201398116364	-0.09767766654182558	-0.0832673083402034
geo_matched_state	with_current_y	Influenza	1	ridge_fusion_minus_ridge_ar	49.0	0.006174626576023878	0.0046132178128207	0.14285714285714285	0.004859206521605642	0.0038312023031325	0.004997454065975062	0.0037200287605303
geo_matched_state	with_current_y	Influenza	1	ridge_fusion_minus_ridge_ww_only	49.0	-0.1817413229837424	-0.1681316327004478	1.0	-0.14736589522777066	-0.1300032814330226	-0.1388872446129441	-0.1277163456594251
geo_matched_state	with_current_y	Influenza	2	ridge_fusion_minus_ridge_ar	49.0	0.010503190130516277	0.0063758742861048	0.16326530612244897	0.008319468120989758	0.0050745094142721	0.008732743804791637	0.0053668282798284
geo_matched_state	with_current_y	Influenza	2	ridge_fusion_minus_ridge_ww_only	49.0	-0.1489222818323527	-0.1170595855107424	0.9795918367346939	-0.12058103214877819	-0.0966280385285195	-0.11264090552835948	-0.1038210346293375
geo_matched_state	with_current_y	Influenza	3	ridge_fusion_minus_ridge_ar	49.0	0.014062392522801802	0.0092775446157697	0.20408163265306123	0.01105841690065788	0.006770232055181	0.011622454886993162	0.0065575694681179
geo_matched_state	with_current_y	Influenza	3	ridge_fusion_minus_ridge_ww_only	49.0	-0.11831013308421666	-0.0918735866791242	0.8367346938775511	-0.09613501271913842	-0.0738593567137547	-0.0889489851161954	-0.0841553603306957
geo_matched_state	with_current_y	Influenza	4	ridge_fusion_minus_ridge_ar	49.0	0.017399273727748694	0.0094711638254495	0.20408163265306123	0.013983917717796035	0.0068003576730482	0.014582873336068912	0.0078617751421945
geo_matched_state	with_current_y	Influenza	4	ridge_fusion_minus_ridge_ww_only	49.0	-0.09184628442639885	-0.0740015927801035	0.7755102040816326	-0.07537048501647331	-0.0623859828349004	-0.06905700190327266	-0.0691275365120066
geo_matched_state	with_current_y	RSV	1	ridge_fusion_minus_ridge_ar	49.0	0.017187579020367594	0.0123925651150402	0.08163265306122448	0.013838453113438542	0.0102805421195766	0.014142317784938728	0.0086596738236437
geo_matched_state	with_current_y	RSV	1	ridge_fusion_minus_ridge_ww_only	49.0	-0.7141410505861633	-0.6823054853657761	1.0	-0.674051096041837	-0.6560571038115456	-0.6452202167779424	-0.6809005743744408
geo_matched_state	with_current_y	RSV	2	ridge_fusion_minus_ridge_ar	49.0	0.029442108470936236	0.0180570555198438	0.14285714285714285	0.023647879760659393	0.0150967432137348	0.024139832996796506	0.0136169715310426
geo_matched_state	with_current_y	RSV	2	ridge_fusion_minus_ridge_ww_only	49.0	-0.6866124404187066	-0.6452201325848158	1.0	-0.6455101612628991	-0.6157648303307528	-0.6167669881661492	-0.6473763224920197
geo_matched_state	with_current_y	RSV	3	ridge_fusion_minus_ridge_ar	49.0	0.042662497457643715	0.0237559672936975	0.14285714285714285	0.033931949597847934	0.0213271256941435	0.03438235110220022	0.0258190901587247
geo_matched_state	with_current_y	RSV	3	ridge_fusion_minus_ridge_ww_only	49.0	-0.657100774785159	-0.6014486647738557	1.0	-0.615938865264386	-0.5816774201098602	-0.5873890784933888	-0.6250525003143172
geo_matched_state	with_current_y	RSV	4	ridge_fusion_minus_ridge_ar	49.0	0.05917322689985689	0.0390298637436378	0.14285714285714285	0.046534925266289245	0.0350033525109367	0.04659806958152307	0.0327212591799331
geo_matched_state	with_current_y	RSV	4	ridge_fusion_minus_ridge_ww_only	49.0	-0.6216724998543994	-0.5493551658379958	1.0	-0.5816670332089662	-0.5499248323528594	-0.5529241314195127	-0.5927881422442017
