subset	context	geo_level	geo_id	pathogen	hosp_source_id	horizon_weeks	comparison	delta_rmse	delta_mae	delta_mape	interpretation
geo_matched_state	with_current_y	state	AK	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.012209680352668686	0.012004418675951381	0.003777035035536353	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AK	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.4576574918298522	-0.41862929741003774	-0.14497291813255891	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AK	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.014111212757349695	0.014098326902947197	0.004236790165448784	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AK	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.40786155391608125	-0.3718843219634679	-0.12806868226679596	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AK	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.025176781142852628	0.021476121860422123	0.008286217654320083	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AK	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.41270468696593543	-0.37732711956986686	-0.13369742424874181	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AK	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.049425679906579034	0.04084653813620007	0.015592849939792167	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AK	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.3319064943660923	-0.3051135080749172	-0.10737718778155161	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AK	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.044629280188939274	0.036848252015045824	0.012520326213356879	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AK	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-2.0497858757414864	-1.8837647249155247	-0.6449375688110641	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AK	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.11575530723983807	0.09122844153863498	0.030964121445388126	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AK	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-1.9379966212528263	-1.7935036069080406	-0.6135987297913699	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AL	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.005705236889885008	0.0019670632861180093	0.0010732434735281973	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AL	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.6236474194081587	-0.5260823032555499	-0.28356104430545687	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AL	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.014494947047177811	0.004294858257248707	0.002363128863275679	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AL	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.5686833483182667	-0.48330619570843425	-0.26045212971383847	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AL	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.024679889157230753	0.02102173263805488	0.011326851561724523	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AL	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.5215662169217676	-0.4039628862615044	-0.21757163000955404	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AL	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.04372356001649737	0.03724157533740596	0.020060899789819828	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AL	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.45615474841334264	-0.347133120255669	-0.18693136918202452	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AL	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.06863388789497116	0.05006613289384619	0.02693362712433337	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AL	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-1.271084289705856	-1.2152613984242298	-0.6539882840896348	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AL	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.12206545126783379	0.0896124487910441	0.04820335741961909	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AL	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-1.1934544546396055	-1.1537532430435966	-0.6208759076815156	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AR	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.03399448513993407	0.030687392926743648	0.011710262806263774	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AR	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.7074067139680879	-0.5975452613749057	-0.23263033470278732	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AR	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.07657260891676818	0.05968713547483073	0.022509580125636558	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AR	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.6173765446900176	-0.5207413895287389	-0.20279693663721965	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AR	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	-0.00038116402092441826	-0.0005139967647264099	-0.000191314823459382	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AR	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.38493528553142625	-0.3331629523676005	-0.13570021449885095	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AR	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.002887719419911866	-0.0001863317769449091	0.00027705799211132087	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AR	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.32930170953915616	-0.2802681363878734	-0.1145178553420319	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AR	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.00995669583159417	0.013851739444516509	0.005444297505657305	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AR	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-1.8233525214034672	-1.6927936535512098	-0.6663953070816947	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AR	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.028810301078249445	0.03020903593468305	0.011907498424536728	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AR	RSV	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-1.7642437783248117	-1.641536732341922	-0.6457023951660014	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AZ	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.00914689269703536	0.0074524818502878995	0.005937689493380815	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AZ	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.2404311160113212	-0.23640942722536928	-0.19185400971755256	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AZ	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.02274207545630743	0.021259749497374587	0.0171261481452696	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AZ	COVID-19	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.20703477796104158	-0.20619613298884357	-0.16750888914231468	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	with_current_y	state	AZ	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.004021236536045247	0.0026065005418917098	0.00210357265043086	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	with_current_y	state	AZ	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.3459978684914881	-0.28061729759810855	-0.22687929560415768	Negative delta indicates adding AR structure improves over wastewater-only.
geo_matched_state	early_warning	state	AZ	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ar	0.007561442577283639	0.0046558704889734515	0.0037638084126535853	Negative delta indicates fusion improves over AR baseline.
geo_matched_state	early_warning	state	AZ	Influenza	CDC_NHSN_HRD_WEEKLY_JURISDICTION	1	ridge_fusion_minus_ridge_ww_only	-0.2393859887819773	-0.1948764711160558	-0.15764452926059888	Negative delta indicates adding AR structure improves over wastewater-only.
